source_csv,error_message,calculation_time,homo,lumo,gap,drug_likeness,logP,smiles,type,predicted_value,group_id,improvement,morgan_similarity_to_start,ged_to_start,ged_similarity_to_start
O=CCCCO_de149dfb_topK.csv,,4.898136615753174,-6.969726295915985,-0.9813459865231877,5.988380309392797,0.3879125550005552,-0.04219999999999996,O=CCCCO,start,-6.8354997634887695,O=CCCCO_de149dfb_topK.csv,,1.0,0.0,1.0
O=CCCCO_de149dfb_topK.csv,,6.076410293579102,-7.735966506795865,-0.558201952983619,7.177764553812246,0.36249600072246674,-0.8483,O=COCCO,optimized_1,-8.638989329338074,O=CCCCO_de149dfb_topK.csv,-0.7662402108798805,0.3181818181818182,1.0,0.5
O=CCCCO_de149dfb_topK.csv,,4.412794589996338,-8.09560013451077,0.10809583461620759,8.203695969126978,0.395310501894485,0.1532,O=C1OCCO1,optimized_2,-9.383375585079191,O=CCCCO_de149dfb_topK.csv,-1.125873838594785,0.041666666666666664,8.0,0.1111111111111111
O=CCCCO_de149dfb_topK.csv,,4.684812307357788,-8.423395463640315,-2.0071797049918456,6.41621575864847,0.3109600080600327,0.042300000000000004,O=C1OCOO1,optimized_3,-1068.5603775382042,O=CCCCO_de149dfb_topK.csv,-1.45366916772433,0.03571428571428571,8.0,0.1111111111111111
O=CCCCO_de149dfb_topK.csv,,5.0549476146698,-8.698800271016024,-2.049516809435036,6.649283461580987,0.32840160054786555,-0.6393,O=C1OOC(O)O1,optimized_4,-41587.27912753821,O=CCCCO_de149dfb_topK.csv,-1.7290739751000395,0.06896551724137931,6.0,0.14285714285714285
O=CCCCO_de149dfb_topK.csv,,9.55887246131897,-9.028950463220488,-2.48924811387823,6.539702349342259,0.2352691859562196,-1.3193000000000001,O=C1OOC(O)(O)O1,optimized_5,-89638.3220962882,O=CCCCO_de149dfb_topK.csv,-2.059224167304503,0.06896551724137931,7.0,0.125
O=CCCCO_de149dfb_topK.csv,,10.115895748138428,-8.751986820651632,-2.209054159797638,6.542932660853993,0.29261784184008344,-0.6652,COC1(O)OOC(=O)O1,optimized_6,-160596.2908462882,O=CCCCO_de149dfb_topK.csv,-1.7822605247356478,0.09090909090909091,5.0,0.16666666666666666
O=CCCCO_de149dfb_topK.csv,,10.424564123153687,-8.751986820651831,-2.2090541597977236,6.542932660854108,0.29261784184008344,-0.6652,[C@H3]OC1(O)OOC(=O)O1,optimized_7,-231554.0955337882,O=CCCCO_de149dfb_topK.csv,-1.7822605247358467,0.09090909090909091,5.0,0.16666666666666666
O=CCCCO_de149dfb_topK.csv,,10.424564123153687,-8.751986820651831,-2.2090541597977236,6.542932660854108,0.29261784184008344,-0.6652,[C@H3]OC1(O)OOC(=O)O1,optimized_8,-302511.9002212882,O=CCCCO_de149dfb_topK.csv,-1.7822605247358467,0.09090909090909091,5.0,0.16666666666666666
C#CCCC#CC_dae2f40e_topK.csv,,8.467365980148315,-6.697486341290535,1.5353329407784346,8.23281928206897,0.3387610494638707,1.4231,C#CCCC#CC,start,-6.713048934936523,C#CCCC#CC_dae2f40e_topK.csv,,1.0,0.0,1.0
C#CCCC#CC_dae2f40e_topK.csv,,9.057719945907593,-5.820974729621625,1.5694036133647566,7.390378342986382,0.2818107989704506,0.3194,C#CCCC#CN,optimized_1,-7.982555985450745,C#CCCC#CC_dae2f40e_topK.csv,0.87651161166891,0.5,1.0,0.5
C#CCCC#CC_dae2f40e_topK.csv,,7.059535264968872,-5.8738952424056246,-3.471863635486623,2.4020316069190017,0.4128445179435555,0.4252,C#CCC1=NC#C1,optimized_2,-8.539329886436462,C#CCCC#CC_dae2f40e_topK.csv,0.8235910988849104,0.17857142857142858,7.0,0.125
C#CCCC#CC_dae2f40e_topK.csv,,7.239148139953613,-6.253380247277769,-3.6377865441873385,2.6155937030904304,0.3545380941759536,-0.07069999999999971,NC#CCC1C#C1,optimized_3,-8.570903599262238,C#CCCC#CC_dae2f40e_topK.csv,0.44410609401276613,0.10714285714285714,6.0,0.14285714285714285
C#CCCC#CC_dae2f40e_topK.csv,,5.4896299839019775,-7.822782956381451,-5.019520076732164,2.8032628796492864,0.2599591553220788,0.30528,N#CN=NC1C#C1,optimized_4,-8.951452136039734,C#CCCC#CC_dae2f40e_topK.csv,-1.1252966150909156,0.06896551724137931,8.0,0.1111111111111111
C#CCCC#CC_dae2f40e_topK.csv,,6.289459943771362,-7.0623611718092985,-5.479361169228061,1.5830000025812383,0.40013070628535513,0.03509999999999999,C1#CC(C2C#C2)=N1,optimized_5,-9.454114496707916,C#CCCC#CC_dae2f40e_topK.csv,-0.36487483051876346,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,5.772984981536865,-6.763521157877289,-6.205857844464751,0.557663313412537,0.24793527234431204,-0.16060000000000002,C#CN=CN1C#C1,optimized_6,-10.172373056411743,C#CCCC#CC_dae2f40e_topK.csv,-0.06603481658675392,0.10344827586206896,6.0,0.14285714285714285
C#CCCC#CC_dae2f40e_topK.csv,,5.223123788833618,-7.835535076232126,-6.678913390663145,1.1566216855689808,0.26082440667682927,0.06867999999999999,N#CN=N[N@]1C#C1,optimized_7,-10.378118515014648,C#CCCC#CC_dae2f40e_topK.csv,-1.1380487349415906,0.03333333333333333,8.0,0.1111111111111111
C#CCCC#CC_dae2f40e_topK.csv,,9.698111534118652,-7.188379363281326,-6.296234726325365,0.8921446369559609,0.3674622964922198,-0.40659999999999985,C1#CC(N2C#C2)=N1,optimized_8,-10.45696359872818,C#CCCC#CC_dae2f40e_topK.csv,-0.4908930219907912,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,5.4896299839019775,-7.822782956381451,-5.019520076732164,2.8032628796492864,0.2599591553220788,0.30528,N#CN=NC1C#C1,optimized_9,-10.479166507720947,C#CCCC#CC_dae2f40e_topK.csv,-1.1252966150909156,0.06896551724137931,8.0,0.1111111111111111
C#CCCC#CC_dae2f40e_topK.csv,,9.810994386672974,-7.1883793632829125,-6.296234726326819,0.892144636956093,0.3674622964922198,-0.40659999999999985,C1#CC(N2C#[C@@]2)=N1,optimized_10,-10.60191561281681,C#CCCC#CC_dae2f40e_topK.csv,-0.4908930219923775,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,6.153174877166748,-6.949310511256223,-5.814166777861812,1.1351437333944112,0.3338422817483772,0.17830000000000007,C#CN=NN1C#C1,optimized_11,-10.722291588783264,C#CCCC#CC_dae2f40e_topK.csv,-0.2518241699656878,0.10714285714285714,7.0,0.125
C#CCCC#CC_dae2f40e_topK.csv,,9.810994386672974,-7.1883793632829125,-6.296234726326819,0.892144636956093,0.3674622964922198,-0.40659999999999985,C1#CC(N2C#[C@@]2)=N1,optimized_12,-10.74686762690544,C#CCCC#CC_dae2f40e_topK.csv,-0.4908930219923775,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,9.810994386672974,-7.1883793632829125,-6.296234726326819,0.892144636956093,0.3674622964922198,-0.40659999999999985,C1#CC(N2C#[C@@]2)=N1,optimized_13,-10.891819640994072,C#CCCC#CC_dae2f40e_topK.csv,-0.4908930219923775,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,6.1101908683776855,-6.379712994018758,-4.0387700875393575,2.3409429064793996,0.42681316168321776,0.31557999999999997,N#CCC1=NC#C1,optimized_14,-11.01362645626068,C#CCCC#CC_dae2f40e_topK.csv,0.3177733472717774,0.06451612903225806,8.0,0.1111111111111111
C#CCCC#CC_dae2f40e_topK.csv,,9.810994386672974,-7.1883793632829125,-6.296234726326819,0.892144636956093,0.3674622964922198,-0.40659999999999985,C1#CC(N2C#[C@@]2)=N1,optimized_15,-11.036771655082704,C#CCCC#CC_dae2f40e_topK.csv,-0.4908930219923775,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,9.810994386672974,-7.1883793632829125,-6.296234726326819,0.892144636956093,0.3674622964922198,-0.40659999999999985,C1#CC(N2C#[C@@]2)=N1,optimized_16,-11.181723669171332,C#CCCC#CC_dae2f40e_topK.csv,-0.4908930219923775,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,9.810994386672974,-7.1883793632829125,-6.296234726326819,0.892144636956093,0.3674622964922198,-0.40659999999999985,C1#CC(N2C#[C@@]2)=N1,optimized_17,-11.326675683259964,C#CCCC#CC_dae2f40e_topK.csv,-0.4908930219923775,0.0,12.0,0.07692307692307693
C#CCCC#CC_dae2f40e_topK.csv,,10.393900871276855,-7.002983840233141,-6.150451610307822,0.8525322299253189,0.35509763674852995,0.4754999999999999,FC#CN=NN1C#C1,optimized_18,-11.850465774536133,C#CCCC#CC_dae2f40e_topK.csv,-0.30549749894260625,0.03125,6.0,0.14285714285714285
C#CCCC#CC_dae2f40e_topK.csv,,5.402074575424194,-7.835535076231912,-6.678913390663003,1.1566216855689084,0.26082440667682927,0.06867999999999999,N#CN=NN1C#C1,optimized_19,-11.905832886695862,C#CCCC#CC_dae2f40e_topK.csv,-1.1380487349413766,0.03333333333333333,8.0,0.1111111111111111
C#CCCC#CC_dae2f40e_topK.csv,,8.676462173461914,-8.278228622493318,-5.365230860818133,2.9129977616751845,0.21034033073249905,0.6024800000000001,N#CN=N[C@@]1(F)C#C1,optimized_20,-12.233509251847863,C#CCCC#CC_dae2f40e_topK.csv,-1.5807422812027827,0.03125,7.0,0.125
Cc1c[nH]nn1_62daa6f0_topK.csv,,4.858802318572998,-7.068670364592904,-0.21112303640932437,6.857547328183579,0.48343821482376537,0.11311999999999994,Cc1c[nH]nn1,start,-6.8001251220703125,Cc1c[nH]nn1_62daa6f0_topK.csv,,1.0,0.0,1.0
Cc1c[nH]nn1_62daa6f0_topK.csv,,3.8791003227233887,-7.613214399391445,-0.8755969348433057,6.73761746454814,0.4813944263199381,-0.05620000000000003,Fc1c[nH]nn1,optimized_1,-8.137337446212769,Cc1c[nH]nn1_62daa6f0_topK.csv,-0.5445440347985411,0.45454545454545453,1.0,0.5
Cc1c[nH]nn1_62daa6f0_topK.csv,,5.16956639289856,-8.075181709863976,-1.248588986866897,6.826592722997079,0.4610525489655168,-0.49188000000000004,Cc1nn[nH]n1,optimized_2,-9.085609436035156,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.0065113452710719,0.2916666666666667,1.0,0.5
Cc1c[nH]nn1_62daa6f0_topK.csv,,3.54215407371521,-8.262391166919675,-2.2092632047746243,6.0531279621450516,0.45568351910827815,-0.6612000000000002,Fc1nn2[nH]n1-2,optimized_3,-10.032182216644289,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.1937208023267711,0.10714285714285714,2.0,0.3333333333333333
Cc1c[nH]nn1_62daa6f0_topK.csv,,4.1812498569488525,-8.785814375623485,-1.9446398773389026,6.841174498284583,0.45761528545172364,-0.6612000000000002,Fc1nn[nH]n1,optimized_4,-10.432356238365172,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.7171440110305802,0.19230769230769232,2.0,0.3333333333333333
Cc1c[nH]nn1_62daa6f0_topK.csv,,3.092312812805176,-8.262391166919773,-2.2092632047747935,6.05312796214498,0.45568351910827815,-0.6612000000000002,Fc1nn2[n@@H]n12,optimized_5,-10.58805215358734,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.1937208023268688,0.10714285714285714,2.0,0.3333333333333333
Cc1c[nH]nn1_62daa6f0_topK.csv,,4.1812498569488525,-8.785814375623485,-1.9446398773389026,6.841174498284583,0.45761528545172364,-0.6612000000000002,Fc1nn[nH]n1,optimized_6,-10.656362771987917,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.7171440110305802,0.19230769230769232,2.0,0.3333333333333333
Cc1c[nH]nn1_62daa6f0_topK.csv,,3.54215407371521,-8.262391166919675,-2.2092632047746243,6.0531279621450516,0.45568351910827815,-0.6612000000000002,Fc1nn2[nH]n1-2,optimized_7,-10.702874422073364,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.1937208023267711,0.10714285714285714,2.0,0.3333333333333333
Cc1c[nH]nn1_62daa6f0_topK.csv,,4.034857749938965,-8.785817142873487,-1.9446383318451286,6.841178811028359,0.45761528545172364,-0.6612000000000002,Fc1n[nH]n[n@]1,optimized_8,-11.10304844379425,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.7171467782805827,0.19230769230769232,2.0,0.3333333333333333
Cc1c[nH]nn1_62daa6f0_topK.csv,,3.092312812805176,-8.262391166919773,-2.2092632047747935,6.05312796214498,0.45568351910827815,-0.6612000000000002,Fc1nn2[n@@H]n12,optimized_9,-11.143922090530396,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.1937208023268688,0.10714285714285714,2.0,0.3333333333333333
Cc1c[nH]nn1_62daa6f0_topK.csv,,3.092312812805176,-8.262391166919773,-2.2092632047747935,6.05312796214498,0.45568351910827815,-0.6612000000000002,Fc1nn2[n@@H]n12,optimized_10,-11.258744359016418,Cc1c[nH]nn1_62daa6f0_topK.csv,-1.1937208023268688,0.10714285714285714,2.0,0.3333333333333333
